ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
146492,Madhya Pradesh,Bhopal,Locality_367,Apartment,4,4795,265.29,0.06,1995,Unfurnished,27,30,30,4,8,Medium,No,No,Clubhouse,South,Owner,Ready_to_Move
2936,Bihar,Patna,Locality_326,Villa,2,1053,410.29,0.39,2023,Unfurnished,26,3,2,4,5,Low,No,No,"Clubhouse, Gym, Garden, Pool",West,Builder,Ready_to_Move
171454,Haryana,Faridabad,Locality_394,Villa,3,3422,27.32,0.01,2006,Furnished,19,9,19,3,9,High,No,Yes,"Garden, Playground, Gym, Clubhouse, Pool",South,Broker,Under_Construction
100623,Rajasthan,Jaipur,Locality_103,Apartment,1,3489,431.28,0.12,2013,Furnished,13,28,12,4,3,High,Yes,Yes,"Garden, Gym, Playground, Pool, Clubhouse",East,Broker,Under_Construction
121557,Chhattisgarh,Raipur,Locality_305,Independent House,3,4921,466.52,0.09,2006,Unfurnished,1,26,19,3,7,Medium,No,Yes,Gym,South,Builder,Ready_to_Move
225427,Maharashtra,Mumbai,Locality_420,Villa,3,4496,148.4,0.03,1996,Semi-furnished,21,8,29,2,7,Medium,Yes,Yes,Garden,South,Broker,Ready_to_Move
101980,Bihar,Patna,Locality_163,Apartment,1,1148,301.29,0.26,2004,Semi-furnished,6,18,21,7,4,High,No,Yes,"Clubhouse, Playground",West,Owner,Under_Construction
87327,Odisha,Cuttack,Locality_306,Villa,5,1319,411.44,0.31,2009,Unfurnished,17,20,16,4,4,Low,No,No,Pool,East,Builder,Under_Construction
178544,Delhi,Dwarka,Locality_184,Villa,3,3198,397.79,0.12,1990,Semi-furnished,29,24,35,2,8,Medium,No,No,"Gym, Clubhouse, Pool, Playground, Garden",East,Broker,Under_Construction
209380,Kerala,Kochi,Locality_398,Apartment,3,842,163.93,0.19,2018,Furnished,11,27,7,2,3,High,Yes,No,Clubhouse,South,Builder,Ready_to_Move
210352,Punjab,Ludhiana,Locality_13,Apartment,2,2827,419.6,0.15,2004,Semi-furnished,12,28,21,5,6,High,Yes,Yes,"Pool, Clubhouse",East,Owner,Ready_to_Move
193036,Madhya Pradesh,Indore,Locality_32,Apartment,3,876,421.41,0.48,2000,Unfurnished,14,7,25,4,6,Medium,No,Yes,Clubhouse,East,Broker,Ready_to_Move
241380,Uttar Pradesh,Noida,Locality_49,Villa,4,3095,309.96,0.1,2009,Furnished,24,7,16,5,8,Low,No,Yes,"Pool, Garden, Clubhouse",South,Builder,Ready_to_Move
31965,Odisha,Cuttack,Locality_83,Independent House,4,3615,59.37,0.02,2018,Semi-furnished,15,17,7,1,6,Medium,No,No,"Playground, Gym",West,Owner,Ready_to_Move
174888,Uttarakhand,Dehradun,Locality_23,Apartment,4,4994,495.24,0.1,1992,Semi-furnished,9,15,33,9,6,Low,Yes,Yes,"Playground, Pool",South,Owner,Ready_to_Move
39149,Madhya Pradesh,Indore,Locality_298,Independent House,3,2218,381.43,0.17,1997,Furnished,14,3,28,3,7,High,No,No,"Gym, Clubhouse",East,Builder,Ready_to_Move
202936,Tamil Nadu,Chennai,Locality_247,Independent House,5,776,180.58,0.23,1990,Semi-furnished,14,3,35,6,5,Low,No,No,"Pool, Playground, Gym, Clubhouse",South,Owner,Under_Construction
169373,Chhattisgarh,Bilaspur,Locality_480,Independent House,4,1704,238.47,0.14,2017,Semi-furnished,3,21,8,8,3,Low,No,No,Clubhouse,West,Broker,Ready_to_Move
58851,Odisha,Cuttack,Locality_265,Apartment,1,3520,180.96,0.05,1993,Semi-furnished,23,16,32,8,8,Low,Yes,Yes,Clubhouse,West,Broker,Ready_to_Move
59521,West Bengal,Kolkata,Locality_390,Independent House,1,4043,257.72,0.06,1991,Unfurnished,0,16,34,9,10,High,Yes,No,"Clubhouse, Playground, Pool",East,Owner,Ready_to_Move
241374,Kerala,Trivandrum,Locality_384,Villa,5,2113,37.74,0.02,1997,Unfurnished,3,28,28,8,9,High,Yes,No,"Clubhouse, Garden",West,Builder,Under_Construction
5144,Haryana,Gurgaon,Locality_488,Independent House,2,1106,348.6,0.32,2023,Semi-furnished,17,4,2,1,3,High,Yes,No,"Gym, Clubhouse, Playground, Pool",West,Owner,Ready_to_Move
16739,Uttarakhand,Haridwar,Locality_364,Villa,5,3974,94.33,0.02,2013,Semi-furnished,12,16,12,9,1,Low,Yes,Yes,Gym,West,Owner,Ready_to_Move
221847,Rajasthan,Jaipur,Locality_64,Villa,3,2036,483.98,0.24,1994,Semi-furnished,17,17,31,8,6,High,Yes,No,Playground,North,Broker,Under_Construction
214165,Chhattisgarh,Raipur,Locality_255,Apartment,3,1622,330.86,0.2,2007,Semi-furnished,13,4,18,3,8,Low,Yes,No,"Garden, Pool, Clubhouse, Gym",West,Builder,Under_Construction
138411,Tamil Nadu,Coimbatore,Locality_135,Independent House,3,1523,331.49,0.22,1990,Semi-furnished,28,7,35,1,5,High,No,Yes,"Gym, Clubhouse",East,Owner,Ready_to_Move
180667,Rajasthan,Jodhpur,Locality_156,Independent House,5,1949,401.51,0.21,1999,Unfurnished,28,18,26,4,8,Low,No,Yes,"Garden, Playground, Clubhouse",North,Builder,Under_Construction
104335,Maharashtra,Nagpur,Locality_75,Apartment,3,4333,331.81,0.08,2022,Furnished,2,12,3,4,1,Low,Yes,No,"Gym, Clubhouse, Garden, Pool",North,Builder,Ready_to_Move
24249,Bihar,Patna,Locality_227,Independent House,5,1409,440.18,0.31,2016,Semi-furnished,11,4,9,6,8,Low,No,Yes,"Pool, Clubhouse, Gym, Playground",East,Builder,Ready_to_Move
221920,Assam,Silchar,Locality_76,Villa,2,4183,183.24,0.04,2015,Unfurnished,11,16,10,9,4,High,Yes,Yes,"Gym, Pool",East,Builder,Under_Construction
133575,West Bengal,Durgapur,Locality_259,Villa,1,2345,371.63,0.16,1995,Semi-furnished,12,13,30,5,1,Medium,Yes,No,"Gym, Garden, Clubhouse, Pool, Playground",South,Broker,Under_Construction
75221,Rajasthan,Jaipur,Locality_250,Villa,1,898,299.88,0.33,1990,Unfurnished,6,26,35,2,8,High,No,Yes,"Playground, Clubhouse, Pool",North,Broker,Under_Construction
220547,Uttarakhand,Dehradun,Locality_232,Villa,3,3341,412.54,0.12,1999,Furnished,28,10,26,8,7,Low,No,Yes,"Clubhouse, Gym, Playground, Pool",South,Builder,Under_Construction
77452,West Bengal,Durgapur,Locality_349,Villa,3,4658,436.02,0.09,2022,Furnished,26,17,3,5,6,Low,Yes,Yes,"Pool, Playground, Garden, Clubhouse, Gym",East,Builder,Under_Construction
37006,Assam,Guwahati,Locality_367,Independent House,5,1402,300.19,0.21,1998,Furnished,19,27,27,3,2,High,Yes,Yes,"Garden, Clubhouse, Pool",South,Broker,Under_Construction
85415,Uttar Pradesh,Noida,Locality_444,Apartment,1,4561,431.38,0.09,2022,Unfurnished,2,19,3,6,9,Medium,No,Yes,"Playground, Garden",East,Builder,Under_Construction
40292,Odisha,Cuttack,Locality_69,Independent House,4,4485,245.92,0.05,1993,Unfurnished,2,6,32,7,8,Medium,No,Yes,"Playground, Pool, Clubhouse",South,Owner,Under_Construction
181135,Andhra Pradesh,Vishakhapatnam,Locality_60,Villa,2,2763,436.53,0.16,2007,Semi-furnished,17,12,18,5,1,High,Yes,Yes,"Garden, Clubhouse, Gym",West,Builder,Ready_to_Move
175471,Haryana,Gurgaon,Locality_418,Apartment,1,629,76.29,0.12,2003,Unfurnished,25,6,22,2,1,High,No,No,"Gym, Playground, Pool, Clubhouse",South,Builder,Ready_to_Move
172809,Chhattisgarh,Raipur,Locality_255,Independent House,1,4780,148.14,0.03,2008,Unfurnished,12,18,17,5,4,Medium,No,No,"Gym, Pool, Playground, Clubhouse, Garden",North,Broker,Ready_to_Move
123725,Bihar,Patna,Locality_498,Villa,4,4510,420.12,0.09,1991,Semi-furnished,17,9,34,6,7,High,No,Yes,"Clubhouse, Garden, Playground, Pool, Gym",East,Builder,Ready_to_Move
158564,Kerala,Trivandrum,Locality_39,Villa,5,4863,348.24,0.07,1997,Semi-furnished,22,17,28,4,4,Medium,No,Yes,"Gym, Pool, Clubhouse, Garden, Playground",South,Broker,Ready_to_Move
84199,Karnataka,Mangalore,Locality_376,Villa,1,4177,107.39,0.03,2011,Semi-furnished,10,2,14,4,4,Medium,Yes,No,"Garden, Playground, Gym, Pool, Clubhouse",West,Builder,Ready_to_Move
72567,Telangana,Warangal,Locality_39,Villa,3,4671,48.18,0.01,2009,Semi-furnished,14,4,16,3,9,Low,Yes,Yes,"Playground, Clubhouse, Gym, Pool",West,Owner,Ready_to_Move
132241,Maharashtra,Mumbai,Locality_188,Apartment,3,3099,252.43,0.08,1991,Furnished,14,14,34,10,4,High,Yes,Yes,"Garden, Clubhouse",East,Broker,Ready_to_Move
123235,Jharkhand,Jamshedpur,Locality_242,Apartment,3,2723,419.22,0.15,2003,Unfurnished,17,23,22,8,4,Medium,No,No,Pool,North,Owner,Ready_to_Move
44198,Andhra Pradesh,Vishakhapatnam,Locality_282,Apartment,1,2395,475.21,0.2,2001,Unfurnished,19,12,24,1,7,Medium,No,Yes,"Garden, Clubhouse",North,Broker,Under_Construction
186850,Andhra Pradesh,Vishakhapatnam,Locality_438,Independent House,2,1266,222.55,0.18,2001,Semi-furnished,5,8,24,1,6,Low,No,Yes,"Garden, Gym, Pool, Clubhouse",South,Builder,Under_Construction
229485,Odisha,Bhubaneswar,Locality_7,Villa,4,1706,383.18,0.22,2017,Unfurnished,13,15,8,5,3,Medium,No,Yes,"Pool, Playground, Clubhouse",South,Owner,Ready_to_Move
200231,Bihar,Gaya,Locality_229,Apartment,5,1546,113.8,0.07,2013,Unfurnished,16,17,12,6,2,High,No,Yes,Clubhouse,East,Broker,Ready_to_Move
59804,Uttar Pradesh,Lucknow,Locality_36,Apartment,3,1742,272.1,0.16,2010,Unfurnished,26,1,15,10,3,Low,No,No,Clubhouse,South,Owner,Under_Construction
176103,Madhya Pradesh,Indore,Locality_389,Apartment,4,4915,440.6,0.09,1995,Unfurnished,13,16,30,8,3,Medium,No,No,"Clubhouse, Garden, Gym, Playground",West,Builder,Ready_to_Move
249702,Tamil Nadu,Coimbatore,Locality_404,Independent House,2,972,490.86,0.51,2011,Furnished,19,4,14,9,3,Medium,Yes,Yes,"Playground, Pool",East,Broker,Ready_to_Move
21052,West Bengal,Kolkata,Locality_26,Apartment,3,2584,271.49,0.11,2001,Unfurnished,13,10,24,6,9,High,Yes,Yes,"Garden, Pool, Playground, Gym",North,Owner,Ready_to_Move
34966,Punjab,Amritsar,Locality_161,Apartment,3,2497,398.89,0.16,1995,Furnished,25,30,30,5,4,Medium,Yes,Yes,"Pool, Playground, Clubhouse, Garden, Gym",South,Owner,Under_Construction
245438,West Bengal,Kolkata,Locality_353,Apartment,4,3761,101.76,0.03,1995,Unfurnished,11,5,30,5,8,Medium,Yes,No,"Gym, Clubhouse, Garden",North,Owner,Ready_to_Move
245094,Uttar Pradesh,Lucknow,Locality_388,Independent House,2,1911,22.03,0.01,1997,Furnished,9,26,28,10,4,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Pool",North,Owner,Under_Construction
150273,Punjab,Ludhiana,Locality_398,Apartment,5,3642,429.2,0.12,2002,Furnished,19,2,23,6,10,Medium,Yes,No,"Clubhouse, Gym, Pool, Playground",North,Builder,Under_Construction
206865,Karnataka,Mysore,Locality_412,Independent House,1,2327,267.05,0.11,2017,Unfurnished,20,14,8,9,5,High,Yes,Yes,"Clubhouse, Playground, Garden",East,Builder,Under_Construction
202765,Gujarat,Ahmedabad,Locality_134,Apartment,2,1841,460.48,0.25,1999,Unfurnished,6,20,26,8,9,Medium,Yes,No,"Garden, Playground, Gym",West,Owner,Under_Construction
240625,Karnataka,Mangalore,Locality_395,Villa,4,4857,155.09,0.03,2013,Unfurnished,15,17,12,5,9,Low,No,No,"Gym, Garden, Pool, Playground",East,Builder,Under_Construction
101932,Andhra Pradesh,Vijayawada,Locality_356,Villa,3,3816,61.72,0.02,2006,Furnished,19,2,19,2,10,High,No,Yes,"Garden, Gym, Clubhouse, Playground",North,Builder,Under_Construction
92990,Karnataka,Mangalore,Locality_211,Villa,1,4472,131.92,0.03,1992,Semi-furnished,25,1,33,4,9,Medium,No,Yes,"Garden, Gym, Pool, Playground, Clubhouse",East,Broker,Under_Construction
74691,Uttar Pradesh,Lucknow,Locality_240,Independent House,1,4453,375.48,0.08,2012,Furnished,19,10,13,1,8,Medium,No,Yes,Gym,East,Builder,Under_Construction
131351,Andhra Pradesh,Vijayawada,Locality_134,Apartment,1,590,475.39,0.81,1997,Semi-furnished,6,16,28,2,3,Low,No,Yes,"Playground, Gym, Pool, Garden, Clubhouse",North,Builder,Ready_to_Move
76175,Odisha,Bhubaneswar,Locality_401,Villa,2,4705,408.0,0.09,1993,Furnished,8,29,32,1,10,Low,No,No,Clubhouse,North,Owner,Ready_to_Move
107100,Chhattisgarh,Bilaspur,Locality_291,Apartment,5,3594,215.77,0.06,2017,Unfurnished,5,30,8,3,1,High,Yes,No,"Playground, Gym, Pool, Clubhouse",South,Builder,Under_Construction
44402,Kerala,Trivandrum,Locality_444,Independent House,4,2114,472.93,0.22,1991,Semi-furnished,24,21,34,2,7,Medium,No,Yes,"Playground, Pool, Clubhouse",East,Broker,Under_Construction
141348,Chhattisgarh,Raipur,Locality_92,Apartment,5,3093,136.19,0.04,2005,Semi-furnished,10,3,20,8,9,High,No,Yes,Clubhouse,North,Broker,Ready_to_Move
248291,Chhattisgarh,Bilaspur,Locality_488,Apartment,3,3314,452.92,0.14,2003,Semi-furnished,28,2,22,10,7,Low,Yes,Yes,"Clubhouse, Playground, Pool, Garden, Gym",East,Builder,Ready_to_Move
155375,Jharkhand,Jamshedpur,Locality_32,Apartment,1,4264,452.27,0.11,2008,Unfurnished,15,17,17,5,4,Low,Yes,Yes,"Clubhouse, Pool, Garden",South,Owner,Ready_to_Move
229507,Telangana,Warangal,Locality_290,Villa,1,2361,173.07,0.07,1993,Unfurnished,0,8,32,8,5,Low,Yes,No,"Playground, Gym, Pool, Clubhouse, Garden",West,Owner,Under_Construction
241760,Punjab,Amritsar,Locality_291,Villa,2,2153,308.43,0.14,1996,Semi-furnished,6,28,29,9,9,High,Yes,No,"Gym, Garden, Pool, Clubhouse",North,Broker,Under_Construction
105694,Gujarat,Ahmedabad,Locality_401,Apartment,4,2911,307.17,0.11,2008,Unfurnished,23,27,17,1,1,Medium,Yes,No,"Garden, Pool, Playground, Gym, Clubhouse",South,Builder,Ready_to_Move
148630,Assam,Silchar,Locality_485,Apartment,4,3978,99.08,0.02,1997,Unfurnished,28,7,28,9,10,Medium,No,No,"Clubhouse, Playground, Gym, Garden",North,Broker,Under_Construction
117012,Bihar,Gaya,Locality_180,Independent House,2,1867,301.48,0.16,2015,Furnished,1,22,10,3,10,Medium,No,No,"Playground, Garden",North,Broker,Ready_to_Move
8638,Punjab,Ludhiana,Locality_44,Villa,5,3663,66.13,0.02,2018,Semi-furnished,28,7,7,2,8,Low,Yes,No,"Garden, Pool, Playground, Gym, Clubhouse",South,Builder,Ready_to_Move
176852,Tamil Nadu,Chennai,Locality_483,Villa,1,2047,10.17,0.0,1990,Furnished,11,6,35,8,2,Medium,No,Yes,"Pool, Clubhouse, Garden",West,Broker,Under_Construction
188056,Telangana,Warangal,Locality_110,Independent House,3,2340,142.02,0.06,2002,Semi-furnished,6,5,23,4,4,Low,No,No,"Gym, Clubhouse, Pool",North,Broker,Under_Construction
146648,Tamil Nadu,Coimbatore,Locality_466,Apartment,3,528,179.12,0.34,2000,Furnished,23,26,25,2,4,Low,Yes,Yes,Clubhouse,South,Owner,Under_Construction
46781,Telangana,Hyderabad,Locality_167,Apartment,2,3552,47.66,0.01,2017,Unfurnished,27,28,8,6,5,Low,No,Yes,"Pool, Gym, Playground, Clubhouse, Garden",South,Builder,Ready_to_Move
80999,Delhi,New Delhi,Locality_165,Independent House,3,4470,213.17,0.05,1990,Unfurnished,22,25,35,7,5,Medium,No,Yes,"Clubhouse, Playground",South,Builder,Under_Construction
25697,Telangana,Warangal,Locality_449,Apartment,5,1465,458.92,0.31,2011,Unfurnished,29,28,14,10,4,Low,Yes,Yes,"Clubhouse, Gym",East,Builder,Ready_to_Move
208095,Chhattisgarh,Bilaspur,Locality_400,Apartment,5,1248,233.69,0.19,1996,Semi-furnished,12,11,29,5,8,Low,Yes,Yes,"Gym, Playground, Garden, Pool, Clubhouse",West,Builder,Ready_to_Move
231426,Haryana,Faridabad,Locality_73,Apartment,1,4259,303.43,0.07,1994,Semi-furnished,26,10,31,10,5,High,No,No,"Clubhouse, Pool, Playground, Garden",North,Owner,Under_Construction
166555,Assam,Guwahati,Locality_131,Independent House,3,3697,204.47,0.06,2008,Semi-furnished,5,15,17,10,4,Low,Yes,Yes,"Garden, Playground",East,Builder,Under_Construction
73417,Andhra Pradesh,Vijayawada,Locality_76,Villa,4,3424,149.54,0.04,2017,Semi-furnished,5,9,8,5,3,Low,No,No,"Playground, Clubhouse, Garden",East,Broker,Under_Construction
201727,Karnataka,Mangalore,Locality_226,Independent House,3,3894,307.54,0.08,2006,Semi-furnished,17,2,19,2,3,High,Yes,No,"Garden, Playground, Clubhouse, Pool",West,Broker,Ready_to_Move
10062,Rajasthan,Jaipur,Locality_179,Independent House,1,1154,143.42,0.12,2016,Furnished,0,20,9,6,10,Medium,Yes,No,"Playground, Garden, Clubhouse, Gym",North,Owner,Ready_to_Move
128129,Maharashtra,Mumbai,Locality_261,Apartment,1,2245,279.16,0.12,1991,Semi-furnished,2,22,34,3,3,Medium,Yes,No,"Garden, Playground, Gym, Clubhouse, Pool",West,Builder,Under_Construction
162492,Bihar,Patna,Locality_308,Apartment,2,1986,94.29,0.05,2003,Unfurnished,3,18,22,3,5,Low,No,No,Clubhouse,South,Owner,Under_Construction
136063,Tamil Nadu,Coimbatore,Locality_375,Villa,3,3782,183.19,0.05,2015,Furnished,9,13,10,5,5,Medium,No,Yes,"Clubhouse, Pool, Playground, Garden, Gym",South,Builder,Under_Construction
21140,Odisha,Bhubaneswar,Locality_306,Independent House,5,827,308.43,0.37,2019,Furnished,19,2,6,1,5,Low,Yes,Yes,"Pool, Gym, Garden",East,Owner,Ready_to_Move
214567,Chhattisgarh,Raipur,Locality_271,Apartment,1,1641,180.83,0.11,2000,Furnished,9,9,25,8,8,High,Yes,No,"Pool, Clubhouse, Garden",East,Broker,Under_Construction
44872,Karnataka,Mysore,Locality_425,Villa,5,809,443.27,0.55,1993,Semi-furnished,28,18,32,1,10,Medium,Yes,No,"Clubhouse, Garden",West,Broker,Ready_to_Move
53033,Punjab,Amritsar,Locality_390,Independent House,5,1431,461.75,0.32,2014,Unfurnished,26,9,11,4,4,Low,Yes,No,"Playground, Garden, Clubhouse, Pool, Gym",South,Builder,Under_Construction
176218,Tamil Nadu,Coimbatore,Locality_230,Independent House,3,949,163.48,0.17,2021,Unfurnished,19,26,4,6,5,Low,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",East,Builder,Under_Construction
196270,Madhya Pradesh,Indore,Locality_99,Apartment,2,1772,440.46,0.25,2013,Unfurnished,18,29,12,1,8,Medium,No,No,Playground,South,Builder,Under_Construction
55563,Maharashtra,Nagpur,Locality_96,Villa,2,3090,446.09,0.14,1998,Unfurnished,17,15,27,10,6,High,No,No,"Clubhouse, Playground, Gym",West,Owner,Ready_to_Move
95304,Jharkhand,Jamshedpur,Locality_25,Apartment,2,4970,166.03,0.03,2001,Furnished,27,7,24,6,5,High,Yes,Yes,"Clubhouse, Garden, Playground",East,Builder,Ready_to_Move
117335,Uttarakhand,Dehradun,Locality_220,Independent House,2,4344,15.58,0.0,2009,Furnished,21,18,16,4,3,Medium,No,Yes,Gym,South,Broker,Under_Construction
142689,Rajasthan,Jodhpur,Locality_397,Apartment,2,1027,94.32,0.09,2009,Furnished,16,8,16,10,3,Medium,No,Yes,"Playground, Garden, Clubhouse",West,Builder,Ready_to_Move
52706,Delhi,Dwarka,Locality_137,Villa,3,4702,180.57,0.04,2023,Semi-furnished,5,18,2,9,6,Low,Yes,No,"Clubhouse, Playground, Garden, Pool",East,Owner,Ready_to_Move
133691,West Bengal,Kolkata,Locality_471,Villa,5,3169,437.73,0.14,1992,Unfurnished,15,14,33,6,1,Low,Yes,No,"Garden, Clubhouse, Playground, Pool, Gym",South,Owner,Under_Construction
48184,Assam,Silchar,Locality_177,Villa,5,3590,217.12,0.06,2005,Semi-furnished,0,30,20,1,5,High,No,Yes,Clubhouse,East,Broker,Under_Construction
61410,Kerala,Trivandrum,Locality_47,Independent House,1,4469,119.58,0.03,1997,Semi-furnished,6,24,28,10,3,Low,Yes,No,"Clubhouse, Pool, Playground, Garden",South,Builder,Under_Construction
249406,Delhi,New Delhi,Locality_329,Villa,4,2156,347.91,0.16,1997,Unfurnished,13,24,28,8,8,High,Yes,No,"Pool, Playground, Gym",North,Owner,Under_Construction
222221,Telangana,Hyderabad,Locality_496,Villa,1,3135,102.49,0.03,2016,Semi-furnished,27,22,9,2,9,Medium,No,Yes,"Gym, Pool, Clubhouse, Garden",North,Builder,Under_Construction
55712,Kerala,Kochi,Locality_478,Villa,2,4950,222.2,0.04,1990,Semi-furnished,14,10,35,1,1,Medium,No,No,"Garden, Gym, Playground, Pool",North,Broker,Under_Construction
1154,Uttar Pradesh,Noida,Locality_285,Independent House,4,581,275.9,0.47,1998,Semi-furnished,13,7,27,4,7,Low,No,Yes,"Clubhouse, Gym, Playground, Garden",North,Builder,Under_Construction
15138,Jharkhand,Ranchi,Locality_238,Villa,4,3799,458.68,0.12,1996,Semi-furnished,23,13,29,6,2,Low,Yes,No,"Gym, Playground, Clubhouse",East,Broker,Ready_to_Move
160862,Maharashtra,Mumbai,Locality_355,Villa,1,1935,162.43,0.08,2019,Unfurnished,8,15,6,3,4,Low,No,Yes,"Garden, Pool, Clubhouse",East,Owner,Ready_to_Move
157441,Kerala,Trivandrum,Locality_456,Villa,5,3995,439.31,0.11,2004,Furnished,24,26,21,1,8,Low,Yes,No,"Gym, Playground, Clubhouse, Pool",West,Broker,Ready_to_Move
75170,Tamil Nadu,Coimbatore,Locality_57,Apartment,4,3259,248.63,0.08,2016,Unfurnished,26,19,9,9,8,High,Yes,Yes,"Garden, Playground, Pool, Clubhouse",North,Broker,Ready_to_Move
8842,Assam,Silchar,Locality_224,Apartment,4,3752,227.97,0.06,2007,Semi-furnished,18,19,18,7,6,Medium,No,No,"Garden, Pool, Gym, Clubhouse, Playground",North,Owner,Under_Construction
18212,Punjab,Amritsar,Locality_95,Apartment,5,1335,390.1,0.29,2014,Semi-furnished,11,3,11,6,1,Medium,No,No,"Playground, Pool, Clubhouse, Garden",South,Broker,Under_Construction
11666,Uttarakhand,Dehradun,Locality_231,Villa,2,4045,195.29,0.05,2012,Semi-furnished,17,4,13,6,3,Medium,Yes,Yes,"Pool, Gym",South,Owner,Ready_to_Move
185756,Jharkhand,Jamshedpur,Locality_144,Independent House,5,3563,414.28,0.12,2011,Semi-furnished,11,2,14,8,3,Low,Yes,No,Gym,North,Broker,Ready_to_Move
55132,Maharashtra,Mumbai,Locality_272,Apartment,3,2699,408.1,0.15,1995,Semi-furnished,12,28,30,1,3,Low,No,No,"Clubhouse, Playground, Gym",West,Owner,Under_Construction
160468,Bihar,Gaya,Locality_270,Villa,1,2440,329.36,0.13,1992,Semi-furnished,13,22,33,2,10,High,Yes,Yes,"Pool, Gym, Clubhouse",East,Broker,Under_Construction
39295,Delhi,Dwarka,Locality_448,Villa,5,1898,200.88,0.11,1991,Unfurnished,13,5,34,4,9,Low,No,Yes,"Gym, Clubhouse",North,Owner,Ready_to_Move
230275,Maharashtra,Nagpur,Locality_231,Independent House,3,1228,388.24,0.32,2015,Furnished,9,2,10,9,10,High,Yes,Yes,Garden,South,Builder,Under_Construction
219789,Madhya Pradesh,Bhopal,Locality_53,Independent House,5,3002,171.69,0.06,1990,Unfurnished,12,3,35,6,9,High,No,Yes,"Pool, Playground, Garden, Gym, Clubhouse",North,Broker,Under_Construction
108301,Tamil Nadu,Coimbatore,Locality_261,Apartment,5,2445,450.39,0.18,2008,Semi-furnished,13,26,17,7,8,High,No,Yes,"Gym, Garden, Playground, Clubhouse, Pool",North,Broker,Ready_to_Move
197575,Madhya Pradesh,Bhopal,Locality_453,Villa,2,4614,284.47,0.06,2022,Semi-furnished,0,15,3,9,1,Medium,Yes,No,Pool,West,Owner,Ready_to_Move
132929,Maharashtra,Nagpur,Locality_74,Independent House,3,2170,423.05,0.19,2006,Semi-furnished,0,25,19,6,7,Medium,No,Yes,Playground,East,Builder,Ready_to_Move
102932,Rajasthan,Jodhpur,Locality_80,Independent House,4,2806,149.79,0.05,1991,Furnished,23,9,34,9,5,High,Yes,No,"Gym, Garden, Pool, Clubhouse",South,Builder,Under_Construction
123578,Delhi,Dwarka,Locality_451,Villa,4,2896,493.05,0.17,1995,Semi-furnished,8,11,30,4,9,High,No,No,"Gym, Clubhouse, Playground, Pool",West,Broker,Ready_to_Move
